index	rating	review	label
2084	5.0	 If you want current generation AirPods they will cost you more money but they function exactly the same way, not a big difference	1.0
2085	2.0	I can’t really give a full review on this	0.0
2086	2.0	 I will say that when I first opened them both pods( left and right) worked	1.0
2087	2.0	 However, after trying them on a second time	1.0
2088	2.0	 It seemed that only 1 side would work	0.0
2089	2.0	 I thought maybe just needed a reset	1.0
2090	2.0	 After resetting it every way you could possibly imagine	0.0
2091	2.0	 There was simply no way to have both AirPods work at the same time	0.0
2092	2.0	 Once I put both AirPods in the case	1.0
2093	2.0	 The flashing amber lights come on	1.0
2094	2.0	 I did try to hold the button for 15 seconds	1.0
2095	2.0	 Still didn't work	0.0
2096	2.0	 Getting a replacement one sent	1.0
2097	2.0	 Hopefully this doesn’t have any problems	1.0
2098	2.0	I bought these expecting a nicely polished product from Apple	1.0
2099	2.0	 I got the opposite	0.0
2100	2.0	 They cut out horribly nonstop	0.0
2101	2.0	 I have tried troubleshooting them from every angle possible	0.0
2102	2.0	 I am working from home, and spend most of the day on the phone	1.0
2103	2.0	 These have caused more problems that they are worth	0.0
2104	2.0	 they're likely going to end up in the trash	0.0
2105	2.0	 I would not recommend buying these for remote work purposes	0.0
2106	2.0	 They also amplify strange noises, like quietly opening packages/envelopes	0.0
2107	2.0	 Sounds like that are amplified through the mic, and are deafening to people on the other side	0.0
2108	2.0	All that being said, for simple music listening, they work	1.0
2109	2.0	 The audio quality is so-so, but they work	1.0
2110	2.0	 It's nice to not have to hassle with cords at the gym	1.0
2111	5.0	I tried the Samsung Galaxy Buds before these	1.0
2112	5.0	they didn’t fit my ears well, they pressed on the cartilage in my ears and the sound was not at good	0.0
2113	5.0	 So I got these and I ave been SUPER happy	1.0
2114	5.0	 They fit just like the ear buds that come with iPhones	1.0
2115	5.0	 I use one at a time while listening to podcasts, books, or talking on them to make the battery last longer	1.0
2116	5.0	I purchased these hoping would hate them and could subsequently return them	0.0
2117	5.0	 Unfortunately, I immediately loved them	1.0
2118	5.0	 I would say the cost is justified for the product	1.0
2119	5.0	 They seem to be a bit more comfortable than the regular apple earbuds, and fit well in my ear even with a daith piercing (regular earbuds did not fit)	1.0
2120	5.0	 Sound and battery quality is great	1.0
2121	5.0	 I love that they fit in tiny skinny jean pockets so that I can always have them with me	1.0
2122	5.0	 As a bonus, I feel like a cool person when walking around with these, as I bought them maybe a year after they became popular	1.0
2123	5.0	My first wireless earbuds	1.0
2124	5.0	 I’ve had Apple’s wired buds forever and decided to try the wireless	1.0
2125	5.0	 Sent them back and got the AirPods 2 and they fit just like the old wired ones	1.0
2126	1.0	 My boyfriend purchased his headphones from Walmart and we did a comparison as far as how long these things hold charge	1.0
2127	1.0	 Today I disconnected my headphones early in the morning	1.0
2128	1.0	 We were both at 100% at 12pm now 8pm and he’s at 80% and I’m at 30% I spent a lot of money on these like everyone else	0.0
2129	2.0	This product was great, but after about 5 months they stopped syncing to my phone	0.0
2130	2.0	 I ran every diagnostic test and tried everything the internet and Apple told me to try	1.0
2131	2.0	 Still nothing	0.0
2132	2.0	It's obnoxious that products like these are beholden to the one month return window	0.0
2133	2.0	 That's okay for something like a shirt or mop	1.0
2134	2.0	 But tech should have a much longer window	1.0
2135	2.0	Just another reason I stopped buying from Amazon	0.0
2136	4.0	These are great and comfortable to wear although they have fell out of my ear several times, which is worrisome	1.0
2137	4.0	 They charge really fast which is a plus and can last a while	1.0
2138	4.0	 I wish they were a little bit louder although that probably wouldn’t be best if you’re worried about your hearing	1.0
2139	4.0	 I like the fact that they are cordless	1.0
2140	4.0	 I wish I could use them while on my laptop	0.0
2141	5.0	 They sound pretty crisp for the most part, and they embrace bass instead of being allergic to it like some cheaper wireless earbuds	1.0
2142	5.0	 They charge really really fast too, 15 minutes of charging for 3 hours of playtime	1.0
2143	5.0	 The experience is seamless, everything works as it should consistently	1.0
2144	5.0	 Not many earbuds topping these besides the pros of course	1.0
2145	5.0	 Good buy	1.0
2146	3.0	Arrived with the left one not working	0.0
2147	3.0	 So, I ran to my local Apple store	1.0
2148	3.0	 They had to send it out for repair	0.0
2149	3.0	 they were delivered back to my home by Tuesday	1.0
2150	3.0	 So, it was a little frustrating to have them arrive not working, but having them fixed was pretty pain-free and I only had to wait a couple extra days	0.0
2151	3.0	 I do love my airpods	1.0
2152	5.0	Sounds perfect	1.0
2153	5.0	 They are original Apple AirPods in the original box wrapped up in plastic	1.0
2154	5.0	 Been already using it for about 2 hours and battery life is at same percentage	1.0
2155	5.0	 Came with a charger	1.0
2156	5.0	 Easy to pair once I took my iPhone out it automatically asked to pair	1.0
2157	5.0	Was torn between this one and the Pro model but I’m glad I went with the regular AirPods 2	1.0
2158	5.0	 They are super comfy and sound quality is plenty good for my liking	1.0
2159	5.0	 Battery life is superb and I use it everyday	1.0
2160	5.0	 I don’t have any complaints	1.0
2161	5.0	 Only con I can think of is that the case can attract all kinds of lint and other things when they are in your pants pockets all day	0.0
2162	4.0	Please disregard my first review as there was a bit of confusion as to APPLE's warranty	1.0
2163	4.0	 seller's RETURN policy	1.0
2164	4.0	 The seller, as it turns out, was never at fault in this case for which I do humbly apologize	1.0
2165	4.0	 The seller deserves an A+++	1.0
2166	4.0	 the product itself does not due to the intermittent performance & extremely short reception distance	1.0
2167	4.0	 I will be relying on the manufacturer's 1 year warranty	1.0
2168	1.0	These consistently play at max volume for the first 10 seconds they start up	0.0
2169	1.0	 I am usually good about remembering and let them play super load before they quiet back down to a reasonable volume	0.0
2170	1.0	 Yesterday I forgot and now I think I have permanent hearing damage	0.0
2171	1.0	 for over 24 hours I have had a constant high pitch sound in my ear	0.0
2172	1.0	 I will be going to my doctor tomorrow to talk about the potential damage these headphones did to my hearing	0.0
2173	1.0	 1 star because it is legitimately dangerous to use	0.0
2174	5.0	I know some people were concerned that this was a knockoff product	0.0
2175	5.0	 I received the Airpods in original Apple packaging with serial number	1.0
2176	5.0	 I am very happy with my purchase as it was exactly what I expected	1.0
2177	5.0	 Good wireless headphones for everyday use that transfers with easy between my many Apple products (MacBook, iPad, and iPhone)	1.0
2178	5.0	 That's easily the best part for me, their smooth integration with all other Apple products	1.0
2179	5.0	 They are not the top of the line wireless headphones for sound quality and features, if that is what you're looking for, but perfect for my daily use	1.0
2180	5.0	I didn’t want AirPods	0.0
2181	5.0	I didn’t think they looked good	0.0
2182	5.0	I didn’t think they would look good on me	0.0
2183	5.0	Then, my brother got them for me	1.0
2184	5.0	 And i’ve never been more grateful	1.0
2185	5.0	 They’re Incredible, they’re so convenient and sturdy	1.0
2186	5.0	 I’ve dropped them from 4-6 feet plenty of times and they barely even scratch	1.0
2187	5.0	 I promise you’ll like them once you have them, and if you already want them you’ll be grateful if you do get them	1.0
2188	5.0	 I even got my girlfriend (who didn’t want airpods) some and she too loves them now	1.0
2189	5.0	 It’s easily worth the money	1.0
2190	5.0	I was a little hesitant to get these at first	1.0
2191	5.0	 I had heard reports of AirPods falling out of people’s ears and getting lost	1.0
2192	5.0	 I had one of my AirPods fall off on a plane seat	1.0
2193	5.0	I have not had any other problems with my AirPods	1.0
2194	5.0	 Siri does require you to speak clearly when making requests, so don’t mumble	1.0
2195	5.0	I bought these expecting to have an issue with them falling out like standard wired earbuds	1.0
2196	5.0	 I was wrong	1.0
2197	5.0	 I have had them over 2 months now and have not had them drop out yet	1.0
2198	5.0	 The sound quality and background noise elimination were great	1.0
2199	5.0	The batteries on my original AirPods failed after about a year so I needed a replacement	1.0
2200	5.0	 These are excellent	1.0
2201	5.0	 Their device switching is must better than my original pair and the battery life is much improved also	1.0
2202	5.0	 Comfortable to wear with excellent audio quality and the microphone pick up for calls is unsurpassed in a device this small	1.0
2203	1.0	Right earplug is discharging to 0% in a charging case if both earplugs are being charging	0.0
2204	1.0	If I eject left earplug from the case then right earplug starts charging	0.0
2205	1.0	Support person just walked me through standard script without reading (or understanding) what is my problem	0.0
2206	1.0	 If it is 0% charged - let me explain how to charge it	0.0
2207	1.0	 My problem is I cannot charge both plugs simultaneously but there is no script about this and they do not want to listen to me	0.0
2208	5.0	I bought these from one of the used offers so they were a little bit cheaper, no damages to the box or anything, they were basically brand new, just had to change the name once I paired them to my phone	1.0
2209	5.0	 They were exactly what I was expecting and I'd definitely purchase again	1.0
2210	5.0	 Thanks Apple	1.0
2211	5.0	Made the purchase for my son	1.0
2212	5.0	 He uses how iPods for social media, music and his virtual learning	1.0
2213	5.0	 Like any child’s he can sometimes misplace them, cost makes them easier to replace when lost	1.0
2214	5.0	 The fact that I can replace them if lost or damaged if I add them to my apple coverage with my other devices reduces my cost when they do have to be replaced	1.0
2215	5.0	 More often then not lower cost items cannot be insured	1.0
2216	4.0	I loved them at first	1.0
2217	4.0	 Great integrated design with the charging case	1.0
2218	4.0	 Super fast linking to iPhone	1.0
2219	4.0	 They have always been in the house and have never seen any moisture or other contaminants	1.0
2220	4.0	 The sound quality is quite bad; high end is cut quite a bit	0.0
