index	rating	review	label
7847	5.0	 Battery life is excellent	1
7848	5.0	 No issues with that after hours of listening to music	1
7849	5.0	 So far I love them and am very happy with my purchase	1
7850	5.0	Had Gen 1 and used them everyday for 4 years	1
7852	5.0	 Same function just as good	1
7854	4.0	 I love being able to keep my phone in my bedroom and still being able to go to the bathroom while still hearing my music	1
7855	4.0	 The battery life is really long, longer than I thought	1
7856	4.0	 The case is small and sleek and the AirPods are also small and look good	1
7857	4.0	 They may not work for every ear type, as it fell out of my small ears for a while before I got used to them	0
7858	4.0	 Pretty easy to connect to my iPhone and they sound nice	1
7859	4.0	 I love the features where it stops when you take one out	1
7860	5.0	I love love love these	1
7861	5.0	 Was hesitant to purchase because of price	0
7862	5.0	 Wasted $30 on cheaper version and they lose connection a lot and have to turn phone off and on to re connect	0
7863	5.0	 These have performed flawlessly	1
7864	5.0	 Can set tap control to preference	1
7865	5.0	 I det my right to play/pause and left to skip	1
7866	5.0	 Excellent	1
7868	2.0	Upon buying them, you'll have three more things to keep charged all the time	1
7869	2.0	Supporting software makes it difficult to know precisely how much charge is in either of the three devices	1
7870	2.0	You'll also be constantly worried about losing them	1
7871	2.0	 When you do, Apple will make you pay for the replacement	1
7873	2.0	It's hard to wear them for a long period of time -- they start to hurt your ears after a while, as they are only made of hard plastic	0
7874	5.0	I love the 2nd generation AirPods	1
7876	5.0	I also asked the young members of my staff for their opinion of the newer-generation AirPods; who unanimously endorsed the 2nd generation over the 3rd and 3rd (pro) generations	1
7877	5.0	sometimes, the newest is not necessarily the best	1
7878	5.0	This is like my third purchase of the airpods 2	1
7879	5.0	 I end up giving them to my kids and then buying another pair for myself	1
7880	5.0	 I’m not sure why, but these things seem to sound a lot better than my air pod pros	1
7881	5.0	 The bass is much deeper, producing a sound I appreciate a lot more	1
7882	5.0	 Weird, cuz I always hear the critics complaining about the opposite	0
7883	5.0	 Lucky me I guess	1
7884	4.0	My sister asked me to order these for her	1
7885	4.0	 She seems to like them quite a bit as when she’s home she appears to always have them in	1
7886	4.0	 The sound quality is good, and the battery life appears to be good as well	1
7887	4.0	 Not sure about the noise cancellation feature so cannot comment on that	0
7888	4.0	They didn’t arrive the first time it was “supposedly shipped”, so I had to get a replacement which arrived on the expected date	1
7890	4.0	Loveeee	1
7892	4.0	 I’m starting to question if they are the real Apple AirPods because of the other reviews	0
7893	4.0	 They work well, but they are cheaper than the ones on the apple website and I want to know why	1
7894	1.0	The left AirPod for these won't connect to the charger	0
7895	1.0	 We contacted Apple and they said we had to contact Amazon for them to honor the warranty	0
7896	1.0	 I contacted the Warranty Questions team and they will NOT reply	0
7897	1.0	 Our year warranty date is approaching and this is incredibly frustrating they won't reply and get this taken care of	0
7898	5.0	I was super hesitant to buy AirPods	0
7899	5.0	 I thought they were aesthetically I’m appealing they reminded me of Qtips	1
7900	5.0	 But I ended up actually really loving these	1
7901	5.0	 They charge super fast and they aren’t IN my ear	1
7902	5.0	 Once you open the case they were automatically connected to my phone	1
7903	5.0	 I didn’t have to do any setup	1
7904	5.0	 The cons are they are not noise cancelling and you have to take them out to talk to someone unless you can hear through them	1
7905	5.0	 My bf says they fall out a lot	1
7906	5.0	 I think everyone’s ear anatomy is just different	1
7908	5.0	 Yes, they were noise cancelling and had this cool hear through function but they wouldn’t stay in, especially my left ear	1
7909	5.0	If you buy these make sure when you buy it says sold and shipped by Amazon	1
7910	5.0	 Do not buy from other sellers because you will get fake AirPods	1
7911	5.0	 If you buy from Amazon you will get authentic AirPods for less than you would buy at Apple stores	1
7912	5.0	 These have great sound and great battery life	1
7913	5.0	 Of course, the more you use them the quicker the battery life would diminish	1
7914	5.0	 These are great if you iPhone 7 or greater because there is no earphone/headphone jack and can make it so that you can listen and charge at the same time	1
7915	5.0	 A main reason I got this	1
7916	3.0	I expected to be jumping for joy when I put these pods in my ears	1
7917	3.0	 The sound is fine, not superior to my wired ones	1
7918	3.0	 I tried to adjust volume by asking Siri to lower the volume and her reply was it’s already high	0
7920	3.0	I’m hoping minor headaches are not a permanent part of the joy of using them	1
7921	3.0	I’ll update when things change	1
7922	2.0	I thought I grabbed a good deal but it was too good to be true	1
7923	2.0	At first when I would take the right AirPod out of the case & it would pop up on my notifications, it would glitch as if was unsure if I took it out or not	1
7924	2.0	 an update was giving hoping it would fix the issue but it did not	1
7925	2.0	I ended up putting both headphones on and it sounded like a bad stereo	0
7926	2.0	 The music wasn’t synced	0
7927	2.0	 It was just a hot mess	0
7929	4.0	It’s been about three months since I’ve been using my AirPods and aside from memeing with them on the daily, I’ve enjoyed them a great deal	1
7930	4.0	 They work really well	1
7930	4.0	 the mic transmits my voice well when I call and the sound quality as well as latency is basically the same as using good quality wired earbuds	1
7932	4.0	 One thing I’ve noticed is that the case and AirPods are prone to getting weird dirt particles attached to them and stains are a pain to clean	0
7933	4.0	 They are white after all soooo makes sense	1
7934	4.0	Although the sound quality is really good; around this time I’ve started experiencing weird disconnects and lag	1
7935	4.0	 Like the signal is getting disrupted but it only really happens when I’m on break at work	1
7936	4.0	 At home or when I’m out and about nothing really happens except for a long delay before they sync with my phone	1
7937	4.0	 Battery life seems okay	1
7937	4.0	 I think it’s bothersome how I basically have to always leave the case and pods on a charger or they die when they’re not in use	1
7938	4.0	 The case I kind of get, but I don’t know why the pods get drained when they’re not connected/playing	0
7939	4.0	 Overall I’m satisfied with my purchase	1
7939	4.0	 the slight cons don’t really change much for me since I mainly use them when I’m making commutes from home to work or from my room to the bathroom	1
7940	4.0	 If you’re an apple person or you wanna buy them just so you can be like “sorry; i didn’t catch that airpods	1
7944	3.0	The best thing about these earbuds is how easy they are to use, specifically how they automatically connect to and switch between the devices you’re using	1
7945	3.0	 Can seamlessly switch from iPhone to laptop to iPad	1
7946	3.0	The shortcomings of these earbuds include	1
7948	3.0	 Although the tap controls are customizable, there are some key functions that are missing	0
7949	3.0	 Mute/unmute is the most obvious missing function	0
7951	3.0	 The sound is good, but far from great	1
7953	3.0	 The charging case is very slippery, making it very likely that it will slip out of your pocket	1
7954	3.0	 I lost my first pair of these because the case slipped out of my gym shorts pocket when I sat down	0
7955	5.0	I considered buying the new Air Pod but when I saw that I could get 2 pairs of these for the price of 1 Pro, I ended up doing just that by buying a pair for my wife and I	1
7956	5.0	 While I am sure the noise cancellation feature in the Pros is great, these work perfectly well for our needs, and particularly good and handy for talking on the phone	1
7957	5.0	 My wife and I also used them on a plane and while we could definitely hear engine noise	0
7957	5.0	we were both happy with the sound/quality and even more happy with the price	1
7958	5.0	I have had AirPods since day one, after 4 years the battery went dead	1
7959	5.0	 4 years so that speaks for the value and the endurance of the product	1
7960	5.0	 On top of that Amazon comes in at the absolute lowest price you can find	1
7961	5.0	 Buy them and I promise you will not regret the purchase	1
7962	5.0	Amazon is the the place you want to purchase this product	1
7962	5.0	you will not find a better price or product guarantee	1
7963	5.0	I use it predominantly playing golf, which does stress the limits of the device	0
